codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra;provincia;distancia_km;costa
43133;Roquetes;Baix Ebre;2023;417,4799048;82989;13270;15,99;747,29;69;0,00000000000000e+00;7,24637681159420e+00;15445;94,9;439,915600421496;16275,0263435195;32,4361208002590;67256,1;4,35455487212690;19,8238001968959;Tarragona;178;0
43136;Ràpita, la;Montsià;2023;438,5417928;153310;26630;17,37;1113,77;548;0,00000000000000e+00;1,82481751824818e-01;15151;94,9;462,109370706006;15965,2265542676;34,7336909400000;100239,3;6,61601874463732;30,1189530374544;Tarragona;180;1
43145;Selva del Camp, la;Baix Camp;2023;542,6605172;57442;4940;8,60;1222,73;34;0,00000000000000e+00;2,94117647058824e+00;17110;94,9;571,823516543730;18029,5047418335;38,0591829713618;110045,7;6,43165984804208;29,2796723215269;Tarragona;116;0
43148;Tarragona;Tarragonès;2023;655,5749408;1383604;272570;19,70;1528,27;1909;1,25720272393924e+03;2,17391304347826e+04;17409;94,9;690,806049315068;18344,5732349842;45,1886914216784;137544,3;7,90075822850250;35,9676378240964;Tarragona;98;1
43153;Torredembarra;Tarragonès;2023;622,0164205;176123;32160;18,26;1999,12;366;0,00000000000000e+00;1,69398907103825e+01;15832;94,9;655,444067966280;16682,8240252898;47,1462673446185;179920,8;11,36437594744821;51,7355102324355;Tarragona;84;1
43155;Tortosa;Baix Ebre;2023;454,0203342;348620;71990;20,65;841,49;436;0,00000000000000e+00;1,00917431192661e+01;15834;94,9;478,419740990516;16684,9315068493;34,4085133914361;75734,1;4,78300492610837;21,7742884818970;Tarragona;175;0
43156;Ulldecona;Montsià;2023;344,4230769;64996;17250;26,54;555,12;123;0,00000000000000e+00;1,21951219512195e+01;13670;94,9;362,932641622761;14404,6364594310;30,2346519590344;49960,8;3,65477688368691;16,6381108595505;Tarragona;198;0
43161;Valls;Alt Camp;2023;513,9174033;249526;42070;16,86;1232,22;196;0,00000000000000e+00;5,10204081632653e-01;17056;94,9;541,535725289779;17972,6027397260;36,1574158044090;110899,8;6,50209896810507;29,6003413871786;Tarragona;101;0
43162;Vandellòs i l'Hospitalet de l'Infant;Baix Camp;2023;533,7619737;69757;12640;18,12;1618,07;130;0,00000000000000e+00;1,15384615384615e+01;16245;94,9;562,446758377239;17118,0189673340;39,4284006426593;145626,3;8,96437673130194;40,8096851295927;Tarragona;132;1
43163;Vendrell, el;Baix Penedès;2023;576,3864382;396746;64630;16,29;1634,95;732;6,83060109289617e-01;3,27868852459016e+00;16662;94,9;607,361894836670;17557,4288724974;41,5114467554915;147145,5;8,83120273676630;40,2034200263566;Tarragona;65;1
43171;Vila-seca;Tarragonès;2023;567,2363667;234547;38020;16,21;2484,90;533;0,00000000000000e+00;9,38086303939962e-01;15523;94,9;597,720091359326;16357,2181243414;43,8500058004252;223641,0;14,40707337499195;65,5871730623897;Tarragona;106;1
43901;Deltebre;Baix Ebre;2023;416,8236986;118371;13660;11,54;890,23;222;0,00000000000000e+00;2,65765765765766e+01;14602;94,9;439,224129188620;15386,7228661749;34,2547896397754;80120,7;5,48696753900000;24,9790280219348;Tarragona;170;1
43905;Salou;Tarragonès;2023;624,1281611;300903;100020;33,24;2230,21;1099;0,00000000000000e+00;1,61965423111920e+04;15336;94,9;657,669295152792;16160,1685985248;48,8363193348983;200718,9;13,08808685446009;59,5825810861147;Tarragona;110;1
43907;Canonja, la;Tarragonès;2023;515,9104478;59250;4580;7,73;NA;NA;NA;NA;15868;94,9;543,635877555321;16720,7586933614;39,0151586438114;NA;NA;NA;Tarragona;100;0
08001;Abrera;Baix Llobregat;2022;684,8372294;126731;7870;6,21;1871,33;128;0,00000000000000e+00;2,34375000000000e+00;19389;91,8;746,010053812636;21120,9150326797;42,3850985200000;168419,7;8,68635308680179;39,5440023352703;Barcelona;35;0
08003;Alella;Maresme;2022;1196,2470000;100697;11560;11,48;3377,66;75;0,00000000000000e+00;1,86666666666667e+01;26404;91,8;1303,101307189543;28762,5272331155;54,3666262687472;303989,4;11,51300560521133;52,4121361391817;Barcelona;18;0
08005;Ametlla del Vallès, l';Vallès Oriental;2022;1014,7967190;90134;5390;5,98;1729,89;156;6,41025641000000e-01;2,75641025641026e+01;24932;91,8;1105,443049019608;27159,0413943355;48,8430957323921;155690,1;6,24458928284935;28,4280469278871;Barcelona;35;0
08006;Arenys de Mar;Maresme;2022;707,7532703;160800;18090;11,25;2835,95;241;0,00000000000000e+00;2,61410788381743e+01;19760;91,8;770,973061328976;21525,0544662309;42,9809678319838;255235,5;12,91677631578947;58,8027020881564;Barcelona;40;1
08007;Arenys de Munt;Maresme;2022;663,1146259;92613;6770;7,31;2080,15;138;0,00000000000000e+00;2,82608695652174e+01;19320;91,8;722,347087000000;21045,7516339869;41,1872438447205;187213,5;9,69013975155280;44,1136694692645;Barcelona;45;0
08009;Argentona;Maresme;2022;812,0007558;127322;6990;5,49;2327,34;145;0,00000000000000e+00;3,03448275862069e+01;19805;91,8;884,532413725490;21574,0740740741;49,1997428400000;209460,6;10,57614743751578;48,1471562102102;Barcelona;35;0
08010;Artés;Bages;2022;433,7388889;58724;6260;10,66;1127,83;106;0,00000000000000e+00;3,20754716981132e+01;18387;91,8;472,482449782135;20029,4117647059;28,3073185772557;101504,7;5,52046010768478;25,1315005513354;Barcelona;72;0
08015;Badalona;Barcelonès;2022;808,0211967;2223483;340860;15,33;2449,84;2546;1,72820109976434e+03;3,30714846818539e+04;17971;91,8;880,197382026144;19576,2527233115;53,9550072917478;220485,6;12,26896666852151;55,8535949141344;Barcelona;10;1
08019;Barcelona;Barcelonès;2022;1026,8605750;16155060;3368330;20,85;4380,37;16029;4,49185850645705e+02;4,58500218354233e+02;23003;91,8;1118,584504357299;25057,7342047930;53,5683471721080;394233,3;17,13834282484893;78,0210822558236;Barcelona;0;1
08020;Begues;Baix Llobregat;2022;996,4430769;74376;5660;7,61;2301,96;60;0,00000000000000e+00;1,66666666666667e+00;23630;91,8;1085,449974836602;25740,7407407407;50,6022722082099;207176,4;8,76751586965722;39,9134901102548;Barcelona;32;0
08022;Berga;Berguedà;2022;418,1120913;167726;24270;14,47;1104,80;190;0,00000000000000e+00;1,00000000000000e+01;17940;91,8;455,459794444444;19542,4836601307;27,9673639665552;99432,0;5,54247491600000;25,2317213963863;Barcelona;108;0
08023;Bigues i Riells del Fai;Vallès Oriental;2022;798,7008824;97448;4200;4,31;1448,01;136;0,00000000000000e+00;1,32352941176471e+01;20739;91,8;870,044534204793;22591,5032679739;46,2144297642123;130320,9;6,28385650224215;28,6068081410052;Barcelona;41;0
08029;Cabrera de Mar;Maresme;2022;1290,5909090;48563;3210;6,61;NA;NA;NA;NA;24788;91,8;1405,872449891068;27002,1786492375;62,4781785864128;NA;NA;NA;Barcelona;28;1
08030;Cabrils;Maresme;2022;1444,3103450;77123;9810;12,72;3267,12;75;0,00000000000000e+00;0,00000000000000e+00;24516;91,8;1573,322815904140;26705,8823529412;70,6955626529613;294040,8;11,99383259911894;54,6010667041657;Barcelona;27;0
08033;Caldes de Montbui;Vallès Oriental;2022;721,4455584;178947;14280;7,98;1844,41;142;0,00000000000000e+00;1,61971830985916e+01;19644;91,8;785,888407843137;21398,6928104575;44,0712008796579;165996,9;8,45025962125840;38,4692036873803;Barcelona;34;0
08035;Calella;Maresme;2022;629,2516923;192385;34610;17,99;2250,78;258;7,75193798449612e-01;2,48062015500000e+01;16319;91,8;685,459359803922;17776,6884531590;46,2713420405662;202570,2;12,41315031558306;56,5099806745490;Barcelona;50;1
08040;Canet de Mar;Maresme;2022;649,9273929;148661;12770;8,59;2483,30;188;5,31914893617021e-01;2,18085106382979e+01;17957;91,8;707,981909477124;19561,0021786492;43,4322476738876;223497,0;12,44623266692655;56,6605857173915;Barcelona;43;1
08041;Canovelles;Vallès Oriental;2022;601,6056771;168175;31600;18,79;1439,41;52;1,92307692307692e+00;1,34615384615385e+01;15931;91,8;655,343874836601;17354,0305010893;45,3158503872952;129546,9;8,13174941937104;37,0192087307651;Barcelona;31;0
08043;Canyelles;Garraf;2022;883,9285714;50000;4760;9,52;NA;NA;NA;NA;18350;91,8;962,885154030501;19989,1067538126;57,8045932250681;NA;NA;NA;Barcelona;46;0
08044;Capellades;Anoia;2022;517,0987654;53281;3410;6,40;1097,85;81;0,00000000000000e+00;0,00000000000000e+00;18346;91,8;563,288415468410;19984,7494553377;33,8230959598823;98806,5;5,38572440859043;24,5181258995812;Barcelona;60;0
08046;Cardedeu;Vallès Oriental;2022;740,8217232;188401;12020;6,38;2333,92;212;0,00000000000000e+00;1,50943396226415e+01;19642;91,8;806,995341176471;21396,5141612200;45,2594475022910;210052,8;10,69406374096324;48,6839617639676;Barcelona;39;0
08051;Castellar del Vallès;Vallès Occidental;2022;495,7575758;249217;11140;4,47;2112,58;270;0,00000000000000e+00;1,85185185185185e+01;20422;91,8;540,040932244009;22246,1873638344;29,1307947781804;190132,2;9,31016550800000;42,3838638497234;Barcelona;34;0
08054;Castellbisbal;Vallès Occidental;2022;697,5000000;127243;7800;6,13;2204,47;136;0,00000000000000e+00;0,00000000000000e+00;19231;91,8;759,803921568628;20948,8017429194;43,5234777182674;198402,3;10,31679579845042;46,9664763876918;Barcelona;29;0
08056;Castelldefels;Baix Llobregat;2022;746,1764706;669606;141220;21,09;3942,05;810;0,00000000000000e+00;6,41975308641975e+00;21142;91,8;812,828399346405;23030,5010893246;42,3522734235172;354784,5;16,78102828493047;76,3944333204458;Barcelona;22;1
08067;Centelles;Osona;2022;578,4953548;76423;4700;6,15;1882,64;93;0,00000000000000e+00;3,87096774193548e+01;18807;91,8;630,169231808279;20486,9281045752;36,9114917722125;169437,6;9,00928377731696;41,0141212507983;Barcelona;54;0
08068;Cervelló;Baix Llobregat;2022;777,8023529;93043;6420;6,90;1927,16;156;0,00000000000000e+00;2,30769230769231e+01;20781;91,8;847,279251525055;22637,2549019608;44,9142400981666;173444,4;8,34629709831096;37,9959217232312;Barcelona;25;0
08072;Corbera de Llobregat;Baix Llobregat;2022;741,2632039;152151;14150;9,30;1750,07;220;0,00000000000000e+00;2,31818181818182e+01;21132;91,8;807,476256971678;23019,6078431373;42,0933108404316;157506,3;7,45344974446337;33,9312978825040;Barcelona;30;0
08073;Cornellà de Llobregat;Baix Llobregat;2022;723,2320846;889313;137310;15,44;3033,61;1012;1,97628458498024e+02;2,76679841897233e+03;18101;91,8;787,834514814815;19717,8649237473;47,9464395072095;273024,9;15,08341528092371;68,6661713071472;Barcelona;12;0
08074;Cubelles;Garraf;2022;764,1379612;164525;18690;11,36;2174,95;366;0,00000000000000e+00;5,73770491803279e+00;18171;91,8;832,394293246187;19794,1176470588;50,4631310021463;195745,5;10,77241208519069;49,0406370080124;Barcelona;50;1
08075;Dosrius;Maresme;2022;858,2987671;57143;2920;5,11;1554,01;100;0,00000000000000e+00;2,50000000000000e+01;19560;91,8;934,965977233116;21307,1895424837;52,6563660797546;139860,9;7,15035276073620;32,5514705012602;Barcelona;39;0
08076;Esparreguera;Baix Llobregat;2022;651,0650662;222914;17900;8,03;1881,93;258;0,00000000000000e+00;7,75193798449612e-01;18887;91,8;709,221205010893;20574,0740740741;41,3659172700000;169373,7;8,96773971514799;40,8249948734786;Barcelona;39;0
08077;Esplugues de Llobregat;Baix Llobregat;2022;900,9005882;464788;60190;12,95;3391,86;347;0,00000000000000e+00;1,46974063400576e+01;22009;91,8;981,373189760349;23974,9455337691;49,1199375637239;305267,4;13,87011677041210;63,1427164517430;Barcelona;8;0
08086;Franqueses del Vallès, les;Vallès Oriental;2022;680,7449871;202938;20720;10,21;2133,27;69;0,00000000000000e+00;3,47826086956522e+01;18472;91,8;741,552273529412;20122,0043572985;44,2233642550888;191994,3;10,39380142919012;47,3170390244360;Barcelona;35;0
08088;Garriga, la;Vallès Oriental;2022;758,6706266;167439;13010;7,77;2256,39;231;0,00000000000000e+00;3,72294372294372e+01;20947;91,8;826,438591067538;22818,0827886710;43,4622977953884;203075,1;9,69471045973170;44,1344772919600;Barcelona;38;0
08089;Gavà;Baix Llobregat;2022;929,4443091;468839;52510;11,20;3151,08;346;1,44508670520231e+00;4,07514450900000e+01;20261;91,8;1012,466567647059;22070,8061002179;55,0482785114259;283597,2;13,99719658457134;63,7212382338605;Barcelona;20;1
08091;Gelida;Alt Penedès;2022;617,8881395;77994;7620;9,77;1311,70;127;0,00000000000000e+00;1,96850393700787e+01;18453;91,8;673,080761982571;20101,3071895425;40,1813129247277;118053,0;6,39749634205820;29,1241453993644;Barcelona;35;0
08092;Gironella;Berguedà;2022;421,5803571;49535;5860;11,83;NA;NA;NA;NA;17765;91,8;459,237861764706;19351,8518518519;28,4771420500985;NA;NA;NA;Barcelona;94;0
08096;Granollers;Vallès Oriental;2022;712,1808289;616740;83630;13,56;2322,13;836;2,75119617224880e+00;2,90669856459330e+01;19180;91,8;775,796109912854;20893,2461873638;44,5577160938478;208991,7;10,89633472367049;49,6047859732305;Barcelona;30;0
08101;Hospitalet de Llobregat, l';Barcelonès;2022;731,3133223;2672016;597730;22,37;2707,93;3793;1,81914052201424e+03;1,45531241761139e+04;16747;91,8;796,637605991285;18242,9193899782;52,4019816540276;243713,7;14,55267809159849;66,2500281404620;Barcelona;0;0
08102;Igualada;Anoia;2022;525,6434383;408013;51940;12,73;1399,19;520;1,92307692307692e-01;6,53846153846154e+00;18102;91,8;572,596338017429;19718,9542483660;34,8454384023865;125927,1;6,95652966523036;31,6691046954126;Barcelona;65;0
08105;Llagosta, la;Vallès Oriental;2022;667,6428571;131434;15220;11,58;1944,25;124;2,41935483870968e+00;1,61290322580645e+01;17212;91,8;727,279800762527;18749,4553376906;46,5472593841506;174982,5;10,16630839000000;46,2813932012651;Barcelona;19;0
08106;Llinars del Vallès;Vallès Oriental;2022;741,5667010;101754;8120;7,98;2042,77;114;0,00000000000000e+00;8,77192982456140e+00;19866;91,8;807,806863834423;21640,5228758170;44,7941226819692;183849,3;9,25446994865600;42,1303137927223;Barcelona;41;0
08107;Lliçà d'Amunt;Vallès Oriental;2022;884,7647059;158033;4820;3,05;1720,74;201;0,00000000000000e+00;1,54228855721393e+01;20186;91,8;963,795975900000;21989,1067538126;52,5967327395224;154866,6;7,67198058060042;34,9261439137644;Barcelona;32;0
08108;Lliçà de Vall;Vallès Oriental;2022;920,0445238;67614;2380;3,52;1683,05;74;0,00000000000000e+00;1,62162162162162e+01;21543;91,8;1002,227150108932;23467,3202614379;51,2488246093859;151474,5;7,03126305528478;32,0093231186454;Barcelona;28;0
08110;Malgrat de Mar;Maresme;2022;585,8908889;190650;23450;12,30;1903,08;223;0,00000000000000e+00;1,30044843049327e+01;16442;91,8;638,225369172113;17910,6753812636;42,7605562997202;171277,2;10,41705388638852;47,4228941759092;Barcelona;62;1
08112;Manlleu;Osona;2022;488,0420915;207401;48760;23,51;1061,41;209;0,00000000000000e+00;3,82775119617225e+00;16479;91,8;531,636265250545;17950,9803921569;35,5392020025487;95526,9;5,79688694702349;26,3899140041514;Barcelona;78;0
08113;Manresa;Bages;2022;506,6701241;770591;142020;18,43;1229,45;881;1,47559591373439e+00;2,31555051078320e+01;17645;91,8;551,928239760349;19221,1328976035;34,4575884907906;110650,5;6,27092660810428;28,5479457209685;Barcelona;55;0
08114;Martorell;Baix Llobregat;2022;651,7365135;286359;51430;17,96;1738,23;318;0,00000000000000e+00;8,49056603800000e+00;17287;91,8;709,952629084967;18831,1546840959;45,2411532481055;156440,7;9,04961531800000;41,1977277100148;Barcelona;32;0
08118;Masnou, el;Maresme;2022;929,8496403;238020;25730;10,81;3404,32;234;0,00000000000000e+00;2,86324786324786e+01;22480;91,8;1012,908104901961;24488,0174300000;49,6361017953737;306388,8;13,62939501779359;62,0468478573429;Barcelona;19;1
08119;Masquefa;Anoia;2022;661,8580189;97428;6060;6,22;1895,12;137;0,00000000000000e+00;7,29927007300000e+00;17127;91,8;720,978234095861;18656,8627450980;46,3729563075845;170560,8;9,95859169700000;45,3357777883998;Barcelona;46;0
08120;Matadepera;Vallès Occidental;2022;1157,7968150;97772;3510;3,59;2914,62;77;0,00000000000000e+00;0,00000000000000e+00;29265;91,8;1261,216574074074;31879,0849673203;47,4750103536648;262315,8;8,96346488980010;40,8055340362492;Barcelona;32;0
08121;Mataró;Maresme;2022;679,7567135;1283975;206720;16,10;2372,90;1436;0,00000000000000e+00;1,90807799442897e+04;17469;91,8;740,475722766885;19029,4117647059;46,6946050832904;213561,0;12,22514167954663;55,6540847803592;Barcelona;31;1
08123;Molins de Rei;Baix Llobregat;2022;760,2432233;262844;17190;6,54;3007,14;367;8,71934604900000e+00;5,06811989100817e+01;21698;91,8;828,151659368192;23636,1655773420;42,0449750188957;270642,6;12,47315881648078;56,7831650910610;Barcelona;18;0
08124;Mollet del Vallès;Vallès Oriental;2022;667,8070899;510348;58690;11,50;2192,38;593;2,36087689713322e+00;2,63069139966273e+01;18103;91,8;727,458703594771;19720,0435729848;44,2671660984367;197314,2;10,89953046456388;49,6193343555134;Barcelona;23;0
08125;Montcada i Reixac;Vallès Occidental;2022;667,7194280;365309;48440;13,26;2036,55;453;6,62251655629139e-01;2,40618101545254e+01;17556;91,8;727,363211300000;19124,1830065359;45,6404257006152;183289,5;10,44027682843472;47,5286149617592;Barcelona;14;0
08126;Montgat;Maresme;2022;938,3426943;123137;12560;10,20;3094,58;125;8,00000000000000e-01;2,96000000000000e+01;21077;91,8;1022,159797712418;22959,6949891068;53,4236956473882;278512,2;13,21403425534943;60,1559476376606;Barcelona;15;1
08135;Montmeló;Vallès Oriental;2022;660,8216216;87590;6070;6,93;2006,76;17;5,88235294100000e+00;2,35294117647059e+01;18643;91,8;719,849261002179;20308,2788700000;42,5353186675964;180608,4;9,68773266105241;44,1027113615963;Barcelona;24;0
08136;Montornès del Vallès;Vallès Oriental;2022;648,9802400;166545;18320;11,00;1824,57;50;0,00000000000000e+00;1,00000000000000e+01;17821;91,8;706,950152505447;19412,8540305011;43,6999207676337;164211,3;9,21448291341675;41,9482756693488;Barcelona;26;0
08138;Moià;Moianès;2022;512,0949741;65156;8340;12,80;1575,33;97;0,00000000000000e+00;3,81443298969072e+01;17819;91,8;557,837662418301;19410,6753812636;34,4864453066951;141779,7;7,95665862281834;36,2221203786597;Barcelona;55;0
08140;Navarcles;Bages;2022;479,4595614;60739;3450;5,68;1094,26;56;0,00000000000000e+00;2,85714285714286e+01;19157;91,8;522,287103921569;20868,1917200000;30,0334850801274;98483,4;5,14085712794279;23,4033850847651;Barcelona;60;0
08141;Navàs;Bages;2022;442,6722857;60263;5960;9,89;989,15;84;0,00000000000000e+00;3,33333333333333e+01;18716;91,8;482,213818845316;20387,7995642702;28,3824932058132;89023,5;4,75654520196623;21,6538324766194;Barcelona;80;0
08147;Olesa de Montserrat;Baix Llobregat;2022;638,4489097;242731;22040;9,08;1851,47;313;0,00000000000000e+00;1,27795527156550e+00;18211;91,8;695,478115141612;19837,6906318083;42,0701055208390;166632,3;9,15009060457965;41,6551342801395;Barcelona;38;0
08155;Palafolls;Maresme;2022;591,7818280;96678;5820;6,02;1688,11;110;0,00000000000000e+00;1,18181818181818e+01;17053;91,8;644,642514161220;18576,2527233115;41,6430067202252;151929,9;8,90927696006568;40,5588473544451;Barcelona;60;0
08156;Palau-solità i Plegamans;Vallès Occidental;2022;831,1189024;148947;9190;6,17;2189,48;177;0,00000000000000e+00;1,69491525423729e+01;20270;91,8;905,358281481482;22080,6100217865;49,2028950606808;197053,2;9,72142081894425;44,2560742955036;Barcelona;28;0
08157;Pallejà;Baix Llobregat;2022;757,6042623;116155;7190;6,19;2608,60;141;7,09219858156028e-01;3,40425531914894e+01;20764;91,8;825,276974183007;22618,7363834423;43,7837177210557;234774,0;11,30678096705837;51,4733131957417;Barcelona;22;0
08159;Parets del Vallès;Vallès Oriental;2022;710,8088412;188906;12600;6,67;2381,00;189;2,11640211640212e+00;1,48148148148148e+01;19700;91,8;774,301569934640;21459,6949891068;43,2980004791878;214290,0;10,87766497461929;49,5197932734516;Barcelona;25;0
08161;Piera;Anoia;2022;615,2340642;167658;13530;8,07;1647,74;260;0,00000000000000e+00;1,23076923076923e+01;16673;91,8;670,189612418301;18162,3093681917;44,2800262124393;148296,6;8,89441612187369;40,4911944494463;Barcelona;50;0
