codi;municipi;comarca;any;Lloguer_Mitja;Població;Poblacio_Estrangera_Total;Percentatge_Poblacio_Estrangera;Preu / m2 Habitatge total;Compres totals;Rati_VPO;Rati_Obra_Nova;RFDB_Nominal;IPC_Index;Lloguer_Real;RFDB_Real;Tasa_Esforç_Lloguer;Preu_Vivenda_Mig;Anys_Salari_Compra;Tasa_Esforç_Compra
08281;Teià;Maresme;2017;834,3650575;;;;1921,6;65;1,5384615384615385;16,923076923076923;23895;80,8;1032,630021658416;29573,0198;41,901572253609544;172944;7,237664783427495;32,948952251621876
08282;Tiana;Maresme;2017;930,2195604;;;;2664,4;80;0;20;23160;80,8;1151,261832178218;28663,366336633666;48,19790468393783;239796;10,353886010362695;47,13532692966474
08283;Tona;Osona;2017;482,449635;;;;1856,1;39;0;28,205128205128204;17469;80,8;597,0911324257427;21620,049504950497;33,140967542503866;167049;9,562596599690881;43,533038375331785
08284;Tordera;Maresme;2017;457,0857333;;;;1064,2;151;0;13,90728476821192;13777;80,8;565,7001649752476;17050,742574257427;39,812940405022864;95778;6,9520214850838356;31,64858152712087
08285;Torelló;Osona;2017;387,0824206;;;;913,2;118;0;17,796610169491526;17493;80,8;479,06240173267327;21649,752475247526;26,553415921797292;82188;4,698336477448122;21,38884141359492
08289;Torrelles de Llobregat;Baix Llobregat;2017;710,9788764;;;;1523,8;36;0;33,33333333333333;18609;80,8;879,924352;23030,940594059408;45,84742069321296;137142;7,369659842;33,549850333100714
08291;Vacarisses;Vallès Occidental;2017;726,9811321;;;;1284,6;96;0;0;16775;80,8;899,7291238861386;20761,13861386139;52,004611536214604;115613,99999999999;6,892041728763039;31,375527968243293
08295;Vallirana;Baix Llobregat;2017;732,7907;;;;1353,2;126;0,7936507936507936;35,714285714285715;17515;80,8;906,9191831683169;21676,980198019803;50,20547188124465;121788;6,953354267770482;31,65464892515852
08298;Vic;Osona;2017;494,2011686;;;;1478,1;492;0,6097560975609756;22,35772357723577;17579;80,8;611,6351096534654;21756,188118811882;33,735787150577394;133029;7,567495306900279;34,45048216413127
08300;Viladecavalls;Vallès Occidental;2017;729,8613043;;;;1861,4;65;0;0;18608;80,8;903,2936934405942;23029,702970297032;47,06758196259673;167526;9,002901977644024;40,985068563364585
08301;Viladecans;Baix Llobregat;2017;683,7602264;;;;2080,4;582;0;0,1718213058419244;16808;80,8;846,237904;20801,980198019803;48,81677009043313;187236;11,139695383150881;50,712668002735775
08302;Vilanova del Camí;Anoia;2017;359,2385065;;;;749,1;95;0;8,421052631578947;13780;80,8;444,6021120049506;17054,455445544554;31,283469361393323;67419;4,892525399129172;22,272872616989904
08305;Vilafranca del Penedès;Alt Penedès;2017;491,451347;;;;1251,4;383;1,5665796344647518;20,365535248041773;16196;80,8;608,2318651;20044,554455445545;36,41279429488763;112626,00000000001;6,9539392442578425;31,657311988857522
08307;Vilanova i la Geltrú;Garraf;2017;583,2312737;;;;1808,7;663;1,0558069381598794;13,122171945701359;16797;80,8;721,8208832920792;20788,366336633666;41,66681719592784;162783;9,691194856224326;44,11847275796089
08902;Vilanova del Vallès;Vallès Oriental;2017;741,8125;;;;1537,4;30;0;33,33333333333333;20811;80,8;918,0847772277228;25756,188118811882;42,77425400028831;138366;6,648695401470376;30,267711184999495
08904;Badia del Vallès;Vallès Occidental;2017;274,6365116;;;;938,3;47;4,255319149;4,255319149;12579;80,8;339,89667277227727;15568,069306930694;26,199524121154305;84447;6,7133317433818265;30,561963517359015
17008;Anglès;Selva;2017;391,1072115;;;;736,6;31;0;3,225806451612903;14936;80,8;484,04357858910896;18485,148514851488;31,422646880021425;66294;4,438537761114087;20,206126303726425
17009;Arbúcies;Selva;2017;347,0977027;;;;857,3;77;0;6,493506493506493;14077;80,8;429,5763647277228;17422,0297;29,588494937841876;77157;5,481068409462243;24,952172657231174
17015;Banyoles;Pla de l'Estany;2017;451,5916376;;;;970,3;236;3,389830508474576;55,50847457627118;16289;80,8;558,9005415841584;20159,653465346535;33,26846123887286;87327;5,361102584566272;24,40603680338856
17020;Bescanó;Gironès;2017;596,1744444;;;;;;;;17657;80,8;737,8396589108911;21852,72277227723;40,51703762133997;;;
17022;Bisbal d'Empordà, la;Baix Empordà;2017;389,1589524;;;;940,7;90;0;23,333333333333332;13760;80,8;481,63236683168316;17029,702970297032;33,938280732558134;84663;6,152834302325582;28,01033892916238
17023;Blanes;Selva;2017;451,9718481;;;;1636,5;531;0;0,5649717514124294;14250;80,8;559,3710991336634;17636,13861386139;38,060787208421054;147285;10,33578947368421;47,05294373829278
17033;Caldes de Malavella;Selva;2017;588,0956452;;;;1708,3;82;0;17,073170731707318;16301;80,8;727,841145;20174,50495049505;43,29272892705969;153747;9,431752653;42,937380649536614
17034;Calonge i Sant Antoni;Baix Empordà;2017;517,1905442;;;;2098,1;326;0,6134969325153374;21,165644171779142;14243;80,8;640,0873071782179;17627,475247524755;43,57429284841676;188829;13,257670434599452;60,354598228641834
17044;Cassà de la Selva;Gironès;2017;472,4376296;;;;982,8;70;4,285714285714286;34,285714285714285;16284;80,8;584,7000366336633;20153,465346534656;34,814858481945464;88452;5,431834929992631;24,728040756574504
17047;Castelló d'Empúries;Alt Empordà;2017;501,1620112;;;;1988,3;528;0;9,090909090909092;12127;80,8;620,2500138613862;15008,663366336636;49,59135923;178947;14,75608147109755;67,17600750528129
17048;Castell d'Aro, Platja d'Aro i s'Agaró;Baix Empordà;2017;561,9354286;;;;2207,5;406;0;0;13243;80,8;695,4646393564357;16389,851485148516;50,919165923129206;198675;15,002265347730876;68,29674203
17049;Celrà;Gironès;2017;523,127193;;;;1322,5;38;0;21,052631578947366;15253;80,8;647,4346448019803;18877,475247524755;41,15601072575887;119025;7,803382941060775;35,52434377934435
17062;Escala, l';Alt Empordà;2017;480,1761491;;;;1950,5;390;0;6,41025641;16125;80,8;594,2774122524753;19956,683168316835;35,734039002790695;175545;10,886511627906977;49,560067031008096
17066;Figueres;Alt Empordà;2017;437,6287307;;;;1104,6;365;0;13,424657534246576;13260;80,8;541,6197162128714;16410,89108910891;39,60441001809955;99413,99999999999;7,497285067873302;34,13085506305692
17079;Girona;Gironès;2017;561,0305173;;;;1763,7;1.091;1833,1805682859763;23739,688359303393;17641;80,8;694,3446996;21832,92079207921;38,16317786746783;158733;8,997959299359447;40,96256737331685
17089;Llagostera;Gironès;2017;413,9532258;;;;975,7;60;0;48,333333333333336;15009;80,8;512,3183487623762;18575,495049504952;33,09640022386568;87813;5,850689586248251;26,63484668
17092;Llançà;Alt Empordà;2017;458,8309259;;;;;;;;15186;80,8;567,8600568069307;18794,554455445545;36,256888652706444;;;
17095;Lloret de Mar;Selva;2017;449,1089019;;;;1668,8;521;0;1,3435700575815739;11640;80,8;555,8278488861387;14405,940594059408;46,29988679381442;150192;12,903092783505155;58,74040878425786
17103;Maçanet de la Selva;Selva;2017;536,0646479;;;;975;88;0;11,363636363636363;14072;80,8;663,4463464108911;17415,841584158417;45,71330141;87750;6,235787379192723;28,387976889831545
17114;Olot;Garrotxa;2017;396,1751505;;;;1034,2;393;3,0534351145038165;34,605597964376585;16470;80,8;490,3157803217822;20383,663366336634;28,865220437158467;93078;5,651366120218579;25,727440828412462
17117;Palafrugell;Baix Empordà;2017;439,2911169;;;;2138,8;414;0,24154589371980675;14,009661835748794;12977;80,8;543,6771248762377;16060,643564356436;40,621818623718895;192492,00000000003;14,833320490097869;67,52763263
17118;Palamós;Baix Empordà;2017;506,5781548;;;;1867,4;313;0;24,281150159744406;15205;80,8;626,9531618811882;18818,069306930694;39,97986095100296;168066;11,05333771785597;50,31953089629242
17141;Puigcerdà;Cerdanya;2017;456,9190074;;;;1970,9;82;0;12,195121951219512;13286;80,8;565,493821;16443,069306930694;41,269216384163784;177381;13,350970946861358;60,77934215027363
17147;Ripoll;Ripollès;2017;351,1353211;;;;730,7;62;0;32,25806451612903;17128;80,8;434,57341720297035;21198,0198;24,600793164409154;65763;3,8395025688930406;17,47906135444517
17152;Roses;Alt Empordà;2017;470,2254525;;;;2271;788;0;1,2690355329949239;12705;80,8;581,9621936881189;15724,0099;44,41326587957497;204390;16,08736717827627;73,23659065076453
17155;Salt;Gironès;2017;392,6339117;;;;954,8;231;6,926406926406926;19,480519480519483;11943;80,8;485,9330590346535;14780,940594059408;39,45078238633509;85932;7,195177091;32,75553006574681
17160;Sant Feliu de Guíxols;Baix Empordà;2017;500,0855338;;;;1797;345;0;0;14572;80,8;618,9177398514852;18034,653465346535;41,18189957178149;161730;11,098682404611584;50,52595934572772
17164;Sant Hilari Sacalm;Selva;2017;335,8803704;;;;806,4;25;0;8;15224;80,8;415,69352772277233;18841,584158415844;26,475068607461903;72576;4,767209668943773;21,70238170123067
17180;Santa Coloma de Farners;Selva;2017;467,8821374;;;;1032,3;133;1,5037593984962405;12,781954887218044;15411;80,8;579,0620512376238;19073,0198;36,432325279345925;92907;6,028615924;27,444843628001063
17181;Santa Cristina d'Aro;Baix Empordà;2017;584,5578;;;;1722,5;84;0;0;15374;80,8;723,4626237623763;19027,227722772277;45,626991023806426;155025;10,08358267204371;45,904790278102865
17186;Sarrià de Ter;Gironès;2017;573,5961538;;;;1352,3;47;4,255319149;21,27659574468085;17312;80,8;709,8962299504951;21425,742574257427;39,75943764787431;121707;7,030210258780037;32,004530337713476
17193;Sils;Selva;2017;505,4607843;;;;1095,1;53;0;1,8867924528301887;15305;80,8;625,5702776;18941,83168316832;39,631031764782755;98558,99999999999;6,439660241751061;29,316093542763216
17199;Torroella de Montgrí;Baix Empordà;2017;471,5211111;;;;1606,3;240;0,4166666666666667;20,416666666666668;13831;80,8;583,5657316;17117,574257425746;40,90993661;144567;10,452389559684766;47,58375730608392
17202;Tossa de Mar;Selva;2017;488,3727273;;;;2051,6;153;0;0,6535947712418301;13640;80,8;604,4216922029703;16881,188118811882;42,96534257771261;184644;13,536950146627566;61,625999180718416
17213;Vidreres;Selva;2017;490,5253012;;;;1035,1;102;0;7,8431372549019605;15115;80,8;607,0857688118813;18706,683168316835;38,943457587826664;93158,99999999999;6,163347667879589;28,05820027532973
17221;Vilafant;Alt Empordà;2017;528,5555556;;;;1127,2;24;0;20,833333333333336;15963;80,8;654,1529153465348;19756,188118811882;39,73355050554408;101448;6,355196391655704;28,931577894822112
25003;Agramunt;Urgell;2017;305,2467213;;;;802,3;31;0;3,225806451612903;15115;80,8;377,78059566831683;18706,683168316835;24,23394413231889;72207;4,777174991730069;21,74774812182113
25011;Alcarràs;Segrià;2017;350,7484138;;;;593,4;124;0,8064516129032258;12,903225806451612;12523;80,8;434,0945715346535;15498,762376237624;33,61000531502036;53406;4,264633075141739;19,414437635365264
25019;Almacelles;Segrià;2017;317,25;;;;869,4;35;2,857142857142857;22,857142857142858;13539;80,8;392,6361386138614;16756,188118811882;28,118768003545313;78246;5,779304232218037;26,30986995
25023;Alpicat;Segrià;2017;499,8326667;;;;940,5;53;1,8867924528301887;9,433962264150944;18017;80,8;618,6047855;22298,267326732675;33,290736528833875;84645;4,698062940556142;21,38759615642114
25040;Balaguer;Noguera;2017;320,4652994;;;;610,1;130;0;11,538461538461538;13291;80,8;396,61546955445544;16449,257425742577;28,93374157550222;54909;4,131291851628922;18,80741123414859
25050;Bellpuig;Urgell;2017;349,3928889;;;;;-;;;13831;80,8;432,41694170792084;17117,574257425746;30,313893910780138;;;
25058;Borges Blanques, les;Garrigues;2017;317,6163636;;;;645,4;44;0;2,272727272727273;14339;80,8;393,0895589108911;17746,287128712873;26,580628796987238;58086;4,050910105307204;18,44147907222798
25072;Cervera;Segarra;2017;276,9032402;;;;850,8;58;1,7241379310344827;8,620689655172415;13469;80,8;342,7020299504951;16669,554455445545;24,67027160442498;76572;5,685054569752766;25,88080509000063
25110;Guissona;Segarra;2017;356,9187692;;;;1033,3;22;0;9,090909090909092;14670;80,8;441,73115;18155,940594059408;29,19580934151329;92997;6,339263803680981;28,85904592544632
25120;Lleida;Segrià;2017;407,1832622;;;;980,4;1.204;7890,365448504984;23089,70099667774;16234;80,8;503,9396809405941;20091,584158415844;30,09855332265616;88236;5,435259332265615;24,74363010346457
25137;Mollerussa;Pla d'Urgell;2017;355,4769388;;;;649,3;94;2,127659574468085;6,382978723404255;14265;80,8;439,94670643564365;17654,702970297032;29,90342282229233;58436,99999999999;4,096529968454258;18,649160242541317
25203;Seu d'Urgell, la;Alt Urgell;2017;368,9535465;;;;1136,7;77;0;12,987012987012985;13809;80,8;456,6256763613862;17090,346534653465;32,062007082337615;102303;7,408429285248751;33,72634545580341
25207;Solsona;Solsonès;2017;323,6351351;;;;826,8;44;0;11,363636363636363;14244;80,8;400,53853353960403;17628,71287128713;27,26496505;74412;5,224094355518113;23,782316621248643
25217;Tàrrega;Urgell;2017;306,6208582;;;;728,6;154;0,6493506493506493;18,83116883116883;14254;80,8;379,4812601485149;17641,08910891089;25,813457965483373;65574;4,600392872176231;20,942960142491486
25234;Tremp;Pallars Jussà;2017;301,8867045;;;;650,5;48;0;0;15368;80,8;373,6221590346535;19019,801980198023;23,572621382092663;58545;3,8095393024466424;17,342655722934637
25243;Vielha e Mijaran;Val d'Aran;2017;575,8387755;;;;1561,8;130;0;12,307692307692308;15419;80,8;712,6717518564357;19082,92079207921;44,815262377586095;140562;9,116155392697321;41,500646650576996
43004;Alcanar;Montsià;2017;348,8541667;;;;897,2;129;0;14,728682170542637;12458;80,8;431,75020631188124;15418,316831683169;33,602905766575695;80748;6,481618237277251;29,507104322142187
43005;Alcover;Alt Camp;2017;419,5970588;;;;1541,6;12;0;8,333333333333332;14632;80,8;519,3032905940595;18108,910891089112;34,41200591580099;138744;9,482230727173318;43,167178477771415
43012;Altafulla;Tarragonès;2017;600,2129915;;;;1757;108;0;12,037037037037036;17493;80,8;742,8378607673268;21649,752475247526;41,17393184702453;158130;9,039615846338535;41,15220582970463
43013;Ametlla de Mar, l';Baix Ebre;2017;366,582;;;;1762,7;145;0;1,3793103448275863;12445;80,8;453,69059405940595;15402,227722772279;35,34740056247489;158643;12,74752912816392;58,032216348534305
43014;Amposta;Montsià;2017;292,5941115;;;;616,9;268;0;1,4925373134328357;12600;80,8;362,1214251237624;15594,059405940596;27,866105857142852;55521;4,406428571428571;20,059951509860756
43016;Arboç, l';Baix Penedès;2017;376,8033654;;;;748,5;36;11,11111111111111;36,11111111111111;13059;80,8;466,34079876237627;16162,128712871288;34,62470621640248;67365;5,158511371467953;23,483754768130552
43037;Calafell;Baix Penedès;2017;492,32025;;;;1418;737;0,6784260515603799;56,44504748982361;13825;80,8;609,3072401;17110,148514851488;42,73304159132007;127620;9,231103074141048;42,023937764583295
43038;Cambrils;Baix Camp;2017;500,0478938;;;;1834,6;734;0;1,7711171662125342;15549;80,8;618,8711556930693;19243,81188118812;38,59138674898707;165114;10,61894655604862;48,34199614203168
43043;Catllar, el;Tarragonès;2017;575,5555556;;;;;;;;18586;80,8;712,3212321782179;23002,475247524755;37,16058682449156;;;
43044;Sénia, la;Montsià;2017;256,625;;;;821,1;18;0;27,77777777777778;11681;80,8;317,605198;14456,683168316833;26,363325057786145;73899;6,326427531889393;28,800609714457607
43047;Constantí;Tarragonès;2017;326,3016484;;;;609,5;50;2;26;12003;80,8;403,83867376237623;14855,198019801981;32,62200933766558;54855;4,570107473131717;20,80508802532409
43051;Cunit;Baix Penedès;2017;533,6666023;;;;1409,8;320;0,3125;15,312500000000002;13496;80,8;660,4784681930694;16702,970297029704;47,451090898043866;126882;9,401452282157676;42,79944037336583
43086;Montblanc;Conca de Barberà;2017;362,0584286;;;;937,1;51;0;3,9215686274509802;16302;80,8;448,09211460396045;20175,742574257427;26,65133813765182;84339;5,173536989326463;23,552157820798147
43092;Mont-roig del Camp;Baix Camp;2017;480,0372956;;;;1298,8;443;0;0;13593;80,8;594,1055638613861;16823,0198;42,37804419;116892;8,599426175237255;39,148273775821266
43093;Móra d'Ebre;Ribera d'Ebre;2017;301,9375;;;;567,1;33;0;15,151515151515152;14833;80,8;373,6850247524753;18357,673267326732;24,426953414683474;51039;3,4409087844670667;15,664491605246978
43100;Pallaresos, els;Tarragonès;2017;597,7272727;;;;;;;;17247;80,8;739,7614761138614;21345,29702970297;41,588260407027306;;;
43123;Reus;Baix Camp;2017;410,902712;;;;1017;1.020;1470,5882352941176;10686,274509803921;15144;80,8;508,54296039603963;18742,574257425746;32,55964437400951;91530;6,043977812995245;27,51477753242056
43129;Riudoms;Baix Camp;2017;396,8965517;;;;973,4;69;0;43,47826086956522;13214;80,8;491,2086035891089;16353,960396039605;36,04327698;87606;6,629786589980324;30,18163017053373
43131;Roda de Berà;Tarragonès;2017;490,487551;;;;1442,7;157;0;16,560509554140125;13907;80,8;607,0390482673267;17211,633663366338;42,3229353;129843;9,336521176385993;42,50384615
43133;Roquetes;Baix Ebre;2017;355,3865672;;;;632,8;33;0;0;13414;80,8;439,83486039603963;16601,485148514854;31,792446745191594;56951,99999999999;4,245713433725958;19,32830731843572
43136;Ràpita, la;Montsià;2017;290,4208772;;;;940,1;367;0;47,13896457765668;12357;80,8;359,43177871287133;15293,316831683169;28,203047069677105;84609;6,847050254916242;31,170707495360567
43145;Selva del Camp, la;Baix Camp;2017;442,3685185;;;;1468,8;28;0;0;14979;80,8;547,4857902227723;18538,366336633666;35,439096214700584;132192;8,825155217304227;40,175889125719635
43148;Tarragona;Tarragonès;2017;476,7515492;;;;1202,7;1.344;74,4047619;12127,976190476189;16127;80,8;590,039046;19959,158415841586;35,474785083400505;108243;6,711911701;30,555498875216074
43153;Torredembarra;Tarragonès;2017;466,4741875;;;;1402,9;325;0,9230769230769231;15,384615384615385;13570;80,8;577,3195389851486;16794,554455445545;41,250480840088436;126261,00000000001;9,304421518054534;42,35771474651815
43155;Tortosa;Baix Ebre;2017;337,7167718;;;;719,5;264;0;3,0303030303030303;14382;80,8;417,9663017326733;17799,50495049505;28,178287175636214;64755;4,502503128911139;20,497324074328947
43156;Ulldecona;Montsià;2017;246,8756923;;;;655,6;32;0;3,125;11619;80,8;305,53922314356436;14379,950495049507;25,497102225664857;59004;5,078233927188226;23,118297433810312
43161;Valls;Alt Camp;2017;386,3555629;;;;1111,7;74;0;27,027027027027028;15987;80,8;478,16282537128717;19785,89108910891;29,000229904297242;100053;6,258397448;28,490907613677575
